0,1,2,3,4,5,status
-0.028086969730635823,2.2688123017830994,-1.1401022477893623,-0.7244464749279005,-1.1239029738980328,-0.7394339659009842,1
1.1133686857565328,1.1034479861362076,1.5132667052451647,1.3803642292545129,0.8897565210026094,-0.7394339659009842,1
-0.2132379276360971,0.1533127548313628,-0.3228428166698982,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,1
-1.046417238210673,-1.3183391039176713,-1.9573616789088262,-0.7244464749279005,-1.1239029738980328,-0.7394339659009842,0
1.7123320345807,0.6683909053935242,0.9439093015652705,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,1
-1.1389927171634036,-1.5206912344956638,0.1198393751864781,1.3803642292545129,0.8897565210026094,-0.7394339659009842,0
-1.9721720277379793,-1.575878179198752,1.7203057611287618,-0.7244464749279005,0.8897565210026094,1.3523858060557474,0
1.3605452145603238,-0.2146002098558957,-0.050423006296743574,1.3803642292545129,0.8897565210026094,-0.7394339659009842,1
0.527365903985748,1.1650734077213236,0.7668364248227204,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,1
-0.8612662803052116,0.3372692371749921,-0.7314725322296303,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,0
-0.8612662803052116,-0.4905349333713396,-0.8676824374162075,1.3803642292545129,-1.1239029738980328,-0.7394339659009842,1
0.21260927554646333,0.19010405130008917,1.6249588274981572,1.3803642292545129,0.8897565210026094,-0.7394339659009842,1
-1.8795965487852486,-1.0424043804022274,-0.1866329114833209,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,0
0.8976678197966705,1.9008993370958407,-1.0038923426027848,-0.7244464749279005,0.8897565210026094,1.3523858060557474,1
-0.49096436449428904,-1.7782303097767445,-2.2297814892819807,-0.7244464749279005,-1.1239029738980328,-0.7394339659009842,0
-0.2132379276360971,0.7971604430340652,0.3582067092629884,1.3803642292545129,0.8897565210026094,1.3523858060557474,1
-0.3983888855415584,-0.012248079277903268,-0.10490696837137528,1.3803642292545129,0.8897565210026094,-0.7394339659009842,1
-1.1389927171634036,0.06133451365954817,-0.3228428166698982,-0.7244464749279005,0.8897565210026094,1.3523858060557474,0
-0.3983888855415584,-0.030643727512266454,-0.3228428166698982,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,0
-0.6761153223997504,0.06133451365954817,0.49441661444956575,1.3803642292545129,0.8897565210026094,-0.7394339659009842,1
-0.49096436449428904,-0.12262196868408108,-0.050423006296743574,-0.7244464749279005,-1.1239029738980328,-0.7394339659009842,1
1.0828187777021319,0.8891386842058798,2.5375651922482256,-0.7244464749279005,0.8897565210026094,1.3523858060557474,1
0.23112437133700972,-0.5089305816057028,0.7981647030156337,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,1
0.9346980113777634,-0.5825131745431542,-0.2220474868318317,1.3803642292545129,0.8897565210026094,1.3523858060557474,1
0.8513800803203053,2.8850665176342574,1.7012363744026409,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,1
-1.3630253762290119,-1.079195676870953,-2.202539508244665,1.3803642292545129,0.8897565210026094,1.3523858060557474,0
0.34221494608028674,1.1650734077213236,-0.050423006296743574,1.3803642292545129,0.8897565210026094,-0.7394339659009842,1
-0.3983888855415584,0.06133451365954817,-0.050423006296743574,-0.7244464749279005,-1.1239029738980328,-0.7394339659009842,1
0.8754497048480158,0.9351278047917871,0.15389185148312243,1.3803642292545129,0.8897565210026094,-0.7394339659009842,1
-0.49096436449428904,0.06133451365954817,-1.1401022477893623,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,0
-0.3058134065888278,0.6591930812763432,0.9030463300092977,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,1
-0.028086969730635823,-1.2263608627458567,-0.1866329114833209,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,0
-0.5835398434470197,1.3490298900649529,0.004060955777888133,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,1
1.823422609323977,-0.12262196868408108,1.9927255715019163,1.3803642292545129,0.8897565210026094,1.3523858060557474,1
-0.49096436449428904,-1.410317345089486,-1.9573616789088262,-0.7244464749279005,-1.1239029738980328,-0.7394339659009842,0
0.15706398817482548,1.073095166549509,0.7668364248227204,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,1
-1.5092946329743262,-2.0541650332921884,-1.2763121529759396,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,0
1.0828187777021319,0.8891386842058798,-0.10490696837137528,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,1
0.527365903985748,-0.7664696568867835,-0.050423006296743574,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,1
1.2679697356075932,0.1533127548313628,-0.3228428166698982,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,1
0.9902432987494012,0.9811169253776945,1.856515666315339,-0.7244464749279005,0.8897565210026094,1.3523858060557474,1
0.6199413829384787,-0.2918619324402203,-0.1866329114833209,1.3803642292545129,-1.1239029738980328,1.3523858060557474,0
-1.6944455908797873,-2.5140562391512615,-0.1866329114833209,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,0
1.823422609323977,1.9008993370958407,0.2219968040764111,-0.7244464749279005,-1.1239029738980328,-0.7394339659009842,1
0.8976678197966705,0.6132039606904359,1.9927255715019163,1.3803642292545129,0.8897565210026094,1.3523858060557474,1
0.80509234084394,-0.2146002098558957,0.7668364248227204,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,0
0.3320316433954864,0.5193861546951853,-0.10490696837137528,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,0
-0.3983888855415584,-0.5825131745431542,-1.2763121529759396,1.3803642292545129,0.8897565210026094,-0.7394339659009842,1
-0.3983888855415584,-0.39855669219952494,0.2219968040764111,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,1
-1.6018701119270566,-2.698012721494891,-1.9573616789088262,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,0
0.7310319576817557,0.6315996089247992,0.2764807661510428,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,1
-1.194538004535042,-0.47949754443072207,-1.385280077125201,-0.7244464749279005,-1.1239029738980328,-0.7394339659009842,0
-2.445232725186433,-1.8858448519477677,-1.821151773722249,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,0
1.1753942566548625,0.3372692371749921,0.7668364248227204,-0.7244464749279005,-1.1239029738980328,-0.7394339659009842,1
0.6199413829384787,-0.5825131745431542,0.3582067092629884,-0.7244464749279005,-1.1239029738980328,1.3523858060557474,1
-0.6390851308186581,0.0245432171908218,-0.1866329114833209,-0.7244464749279005,-1.1239029738980328,-0.7394339659009842,1
-0.3983888855415584,0.4660387748155331,-0.6769885701549995,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,1
0.06448850922209481,0.8891386842058798,1.039256235195875,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,1
0.6199413829384787,-0.39855669219952494,0.2219968040764111,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,1
-1.3611738666499569,-0.06927458880442876,0.7818195143932438,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,1
0.6199413829384787,0.3372692371749921,0.7668364248227204,1.3803642292545129,0.8897565210026094,-0.7394339659009842,1
1.5642112682563314,0.6499952571591623,0.07080380931931032,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,1
1.7771348698476117,-0.19620456162153252,0.14027086096446545,-0.7244464749279005,0.8897565210026094,1.3523858060557474,1
-0.5835398434470197,0.3372692371749921,-0.3228428166698982,-0.7244464749279005,-1.1239029738980328,-0.7394339659009842,0
1.1753942566548625,0.6132039606904359,1.1754661403824525,-0.7244464749279005,0.8897565210026094,-0.7394339659009842,1
-1.2315681961161342,-1.7782303097767445,-1.2763121529759396,-0.7244464749279005,-1.1239029738980328,-0.7394339659009842,0
